Youtuber,Comments,Date
Niki Nihachu,"I feel bad for the people who actually have bad family members that write those things, like I was one of those unban requests and my cousin is really mean but I should have known she wouldn’t believe me :c. Sorry Niki.",2021-08-27T23:57:03Z
Niki Nihachu,the fact that no matter what niki does she&#39;s always so adorable,2021-09-06T06:57:05Z
Niki Nihachu,Yeah because when I’m mad at my sibling my immediate response is “ah yes. Let’s go into Niki’s twitch chat and call her hot”<br>Like nah I feel like that’s not what happened…,2021-08-28T23:24:12Z
Niki Nihachu,I really love how Niki talks common sense into people when they say weird stuff to her,2022-01-20T04:52:35Z
Niki Nihachu,Being a female with self respect on twitch must be the worst.,2021-08-28T18:23:30Z
Niki Nihachu,"The guy at <a href=""https://www.youtube.com/watch?v=N0HMWE4MFnQ&amp;t=3m50s"">3:50</a><br>Had a better apology than most apologetic videos on YouTube",2021-08-29T19:22:45Z
Niki Nihachu,She literally brings a smile on my face when she posts... &lt;3,2021-08-27T23:47:25Z
Niki Nihachu,niki is so well spoken and sweet. i love how she doesn’t let these comments get to her and is able to laugh about them &lt;3,2022-01-28T20:26:18Z
Niki Nihachu,Okay this was very interesting also entertaining and seeing what people write lowkey concerns me for their well being! 🤣 NIKI I LOVE YOU AND I AM SORRY FOR WHAT PEOPLE WRITE AND SAY ABOUT YOU! ❤️,2021-08-28T02:15:17Z
Niki Nihachu,"Damn, nikis chat is either really wholesome or really creepy…",2021-09-02T13:47:36Z
Niki Nihachu,I’m so happy I watched this stream. The amount of creeps in this world makes me sick,2021-08-27T23:37:52Z
Niki Nihachu,I was crying cz of technos recent vid but now that she posted I feel better:),2021-08-27T23:41:42Z
Niki Nihachu,Nikki’s smile is everything,2020-10-07T17:05:31Z
Niki Nihachu,Wilbur: I found tubbo dead 🥺<br>Nikki: where was he🥺<br>Wilbur: in reactor 😔<br>Everyone: aww 🥺😔😭<br>Quackity: wAs hE BleEdInG?,2020-10-07T21:19:16Z
Niki Nihachu,"AAAAW Niki is too kind, Tubbo killed her and she still said &quot;it&#39;s okay you are doing a good job don&#39;t doubt yourself.&quot; :))",2020-10-07T17:21:36Z
Niki Nihachu,Everyone else: <i>sobbing and crying that Tubbo died</i><br><br>Tommy: <b>demonic laughing</b>,2020-10-09T01:29:51Z
Niki Nihachu,Tubbo: <b>doubts himself</b><br>Niki: You&#39;re doing amazing sweetie!!<br>asfgafsgfdsa so wholesome,2020-10-07T23:13:33Z
Niki Nihachu,"im surprised that nikki doesnt rage when she dies, shes just really calm.<br><br><br>me: wow cant relate",2020-10-09T06:23:28Z
Niki Nihachu,"Whoa, Niki, you are very underrated as a content creator and a streamer, I came across you through wilbur and tommy, and now I watch you more than either.",2020-10-07T17:01:22Z
Niki Nihachu,"A Wholesome Couple in High School: <b>Listen, you&#39;re manipulating me in this game, so I don&#39;t think I trust you anymore...</b><br><br>Niki: Oh, I get it now!",2020-10-07T17:03:33Z
Niki Nihachu,"<a href=""https://www.youtube.com/watch?v=r8Pw5MkqS0I&amp;t=31m05s"">31:05</a><br><br>I live for this exchange.<br>&quot;You know what my last task was?&quot;<br><br><b>&quot;Murdering Niki.&quot;</b>",2020-10-08T16:18:30Z
Niki Nihachu,&quot;no no no will will will im making a video pls don&#39;t vote me off&quot;<br><br>everyone: <b>laughs</b>,2020-10-07T18:07:33Z
Niki Nihachu,"Between streams and videos, I think this is the 3rd or 4th perspective I&#39;ve seen of these clips, and yet I still enjoy it just as much as the first time",2020-10-07T17:17:39Z
Niki Nihachu,I love how nice niki is when the person who killed her was she says that they did great,2020-10-07T18:24:49Z
Niki Nihachu,You never know if it’s a laugh or a cry.<br><br><br><br><br><b>typical Niki</b>,2020-10-07T17:44:52Z
Niki Nihachu,<b>will and Nikki talking in a baby voice is amazing</b>,2020-10-07T19:00:44Z
Niki Nihachu,Niki you&#39;re so close to 100k. I&#39;m so proud of you. Sending tons of love.,2020-10-07T17:02:28Z
Niki Nihachu,"Honestly watching her streams is so relaxing, thanks for making my day Niki",2020-10-07T17:05:08Z
Niki Nihachu,List of games that end the most friendship:<br>1: monopoly.<br>2: Sid meiers civilisation <br>3: among us<br>4: mario part/mario cart,2020-10-15T15:44:43Z
Niki Nihachu,every voting session is so confusing there’s too many men talking,2020-10-07T19:06:26Z
Niki Nihachu,niki&#39;s so wholesome 🥰 always puts a smile on my face,2020-10-07T23:51:13Z
Niki Nihachu,"She just hit 100k,<br><br>SILVER PLAY BUTTON REVEALLLLLLLLLLLLLLLLLLLLLLLL.",2020-10-07T17:32:56Z
Niki Nihachu,I just love Nikki and her kind nature even if I do something bad she would be like &quot;its ok ☺&quot;,2021-02-02T08:08:30Z
Niki Nihachu,Nikki’s hair is amazing,2020-10-07T17:05:08Z
Niki Nihachu,"Hey Nikki! This video is amazing. Could you please do more of these? Actually, could you upload more in general? I know it&#39;s hard and complicated to make these videos, but each one puts a smile on my face. Keep up the good work!",2020-10-07T20:25:55Z
Niki Nihachu,Niki is precious and must be protected from this cruel world,2020-10-08T04:44:31Z
Niki Nihachu,&quot;Wait hold on I know a shortcut&quot;<br><b>jumps in vent</b>,2020-10-13T15:21:54Z
Niki Nihachu,I love how quackity just ruined the sadness-,2020-10-10T18:03:21Z
Niki Nihachu,"Congrats on 100k Niki, we all love you and your positivity so much, you deserve it!",2020-10-07T20:24:02Z
Niki Nihachu,i watched the stream so this feels like i read the book and now i’m watching the movie,2020-10-07T17:24:34Z
Niki Nihachu,"Niki I&#39;m so proud of you.❤ You&#39;ve come so far from when you were singing at 5 am. I hope you&#39;re doing so much better now and keep up the amazing work.❤ You are loved and we are so happy for you, remember that we are always here for you and I&#39;m so happy you are here.❤",2020-10-08T03:39:43Z
Niki Nihachu,"Idk why I actually laughed, but Tubbo in the description being Tuboo was just funny to me<br>...<br>Tuboo",2020-10-08T03:43:53Z
Niki Nihachu,Wilbur: I found tubbo dead.          Niki:oh no,2020-10-07T18:07:01Z
Niki Nihachu,Smajor could be so dangers in this game he can convince everyone,2020-10-18T17:42:17Z
Niki Nihachu,Niki’s community is so wholesome so I’m leaving a comment to be a part of this,2021-01-13T15:41:23Z
Niki Nihachu,"I&#39;m so happy I found your twitch, because your content is so funny and it makes my day",2020-10-07T19:54:53Z
Niki Nihachu,I love your channel and streams so much! Your my favorite youtuber and streamer and you made my day today! ❤️,2020-10-07T19:45:52Z
Niki Nihachu,hi niki! your streaks always cheer me up and make me feel so safe so i wanna thank you!! i love you niki!,2020-10-10T15:11:45Z
Niki Nihachu,Hey Niki! I hope you are doing well :) I love your streams and videos!,2020-10-07T22:33:29Z
Niki Nihachu,I watch you and Wilba way too much so you have a new sub. You are so much fun 😅,2020-10-26T22:15:18Z
Niki Nihachu,Only Schlatt could <b>ADMIT</b> he was the imposter and still win,2020-12-09T20:40:43Z
Niki Nihachu,"Guys, He has a scan next round. Trust him...",2020-10-11T04:46:50Z
Niki Nihachu,All of her videos are so relaxing.,2020-10-07T17:22:56Z
Niki Nihachu,They all are so hilarious! ^^,2020-10-07T17:09:15Z
Niki Nihachu,<b>body gets ripped in half</b><br><br><br><br><b>W A S H E B L E E D I N G</b>,2020-11-16T18:04:08Z
Niki Nihachu,Niki&#39;s playstyle reminds me that I am way too competitive for my own good,2022-07-12T15:59:59Z
Niki Nihachu,Its not gonna ruin your friendships but to know who is faked friends:),2020-10-19T16:17:46Z
Niki Nihachu,"I love you niki!!!! You&#39;re so sweet and I can&#39;t get through one of your videos without smiling, you just make me so happy💕",2020-10-16T17:19:39Z
Niki Nihachu,Congrats on 100k!!! You deserve it :),2020-10-07T17:52:58Z
Niki Nihachu,Laughs in almost perfect admin swipe,2020-10-09T15:10:25Z
Niki Nihachu,"Hey Niki, congrats for reaching 100k! I’m really happy for you✨",2020-10-07T22:34:11Z
Niki Nihachu,"Hey, your friendship can&#39;t ruin don&#39;t worry Niki :)",2020-10-07T17:14:27Z
Niki Nihachu,I love the &quot;this is the chat of the Bundesrepublik Deutschland now&quot;   as a German I just fucking died xD,2021-01-19T19:20:58Z
Niki Nihachu,niki is literally the absolute best EVER,2021-01-19T19:01:24Z
Niki Nihachu,germans be like: hippety hoppety this is now our property,2021-01-19T21:04:38Z
Niki Nihachu,"As a german person, i LOVE it",2021-01-19T19:01:05Z
Niki Nihachu,Every time I think of German I think of that one clip of niki laughing at “ <b>Ich muss raus</b> “,2021-01-19T23:27:47Z
Niki Nihachu,Nikis content is just so amazing and comforting!!!,2021-01-19T19:01:30Z
Niki Nihachu,Niki is such a comfort creator.,2021-01-19T21:22:29Z
Niki Nihachu,"<a href=""https://www.youtube.com/watch?v=ec-lbcCzc1w&amp;t=0m19s"">0:19</a><br>The Editor be like: 👁️👄👁️",2021-01-19T19:06:54Z
Niki Nihachu,i love how niki always starts the video with saying helloooo in the sweetest voice,2021-01-19T19:09:06Z
Niki Nihachu,if tubbo was in this stream he would go and diamant hitz bitz backle the heck out of someone,2021-01-19T20:02:17Z
Niki Nihachu,&quot;Hi :D&quot;<br><b>VinSio was slain by Nihachu using [ </b><b><i>Wholesomeness</i></b><b> ]</b>,2021-01-19T19:02:32Z
Niki Nihachu,Me watching the stream:<br>I like your funny words magic man.,2021-01-19T19:02:10Z
Niki Nihachu,this immediatly summoned the germans,2021-01-19T19:06:17Z
Niki Nihachu,"Ok i get German lessons in school, and for once I’m glad I do",2021-01-19T19:07:17Z
Niki Nihachu,Me who is German : WOOOOOO GERMANS RISE<br> Edit : that came out wrong 🤣🤣🤣🤣😬😬😬😬,2021-01-19T19:01:17Z
Niki Nihachu,Niki you are the most wholesome and coolest person ever,2021-01-19T19:05:11Z
Niki Nihachu,"Dude, just imagine the voice of Nihachu, It&#39;s freaking adorable",2021-01-20T00:25:13Z
Niki Nihachu,Niki makes one stream were we are allowed to talk german in chat:<br><br>Me missing it: 😐,2021-01-19T22:20:56Z
Niki Nihachu,Her voice is so relaxing,2021-01-21T14:53:08Z
Niki Nihachu,thanks again for having me 💖,2021-01-20T00:51:49Z
Niki Nihachu,Aww there laughs are so cute 🥰,2021-01-19T19:42:47Z
Niki Nihachu,I am so honored to be German with her as a German as well 😌,2021-11-09T19:33:00Z
Niki Nihachu,"Germans be like:<br>Any video with the word &quot;German&quot; in the title<br>Germans in the comments: hallo alle miteinander, die Kommentare gehören jetzt uns.",2021-01-19T22:18:20Z
Niki Nihachu,I am so happy. The fact that you know each other blows my mind. I love mienahs Content and yours and now i can watch a collab!,2022-03-10T19:26:53Z
Niki Nihachu,Great Video! I did not expected Veylt ever in one of ur Streams/Videos hahah,2021-01-19T19:37:51Z
Niki Nihachu,"i love your videos, they’re so chill and relaxing &lt;3",2021-01-19T22:59:37Z
Niki Nihachu,Woooo OMG endlich mit Veylt und Nikiii so gutes Duo ^^,2021-01-19T23:36:54Z
Niki Nihachu,"this should just be a series of them playing minecraft, normal. I think that would be something?",2021-01-19T20:06:47Z
Niki Nihachu,You guys are so wholesome and cute 😊✨,2021-01-19T19:06:40Z
Niki Nihachu,German gang 🇩🇪 love this ❤️😂😍,2021-01-19T19:02:03Z
Niki Nihachu,"No one is talking about how the moment the &#39;Hits spits spackle&#39; came up, Tubbo&#39;s chat came in XD It&#39;s perfect! The joke made itself!",2021-06-20T13:35:06Z
Niki Nihachu,Niki makes me feel that my mother language is not that useless,2021-02-08T09:52:04Z
Niki Nihachu,She should do this with techno,2021-01-20T01:51:29Z
Niki Nihachu,niki makes my heart go brrrrr 💜💜💜,2021-01-19T19:11:57Z
Niki Nihachu,Hi Niki hope you have a wonderful day,2021-01-19T19:00:32Z
Niki Nihachu,niki your an amazing person thank you for doing what you do!! :)),2021-01-19T19:01:07Z
Niki Nihachu,I would love to see a anni and nikki video 😂,2021-04-12T06:27:18Z
Niki Nihachu,Yesss finally a German person WOOOO WOOOOW OOOOO WOOOOO,2021-01-19T19:05:39Z
Niki Nihachu,i love the chaotic chain of events,2021-01-20T09:18:28Z
Niki Nihachu,"Came here to support ma gurl @veylt, gonna stay here cause you are so frkn precious &amp; entertaining I love it",2021-01-20T17:29:13Z
Niki Nihachu,Niki i dont know what you do but whenever i watch your streams i calm down,2021-02-09T21:34:35Z
Niki Nihachu,is it weird that i was born speaking english but i understand german more than english half the time 😂😂😂,2021-10-15T23:27:50Z
Niki Nihachu,The editor is just like: 👁👄👁 every time they spoke german,2022-01-27T16:29:37Z
Niki Nihachu,This level of cute put together should be illegal. I&#39;d still watch it anyway...,2021-02-07T04:31:49Z
Niki Nihachu,Yess.. I love it. Pls do more with german people.<br>But i love the videos with English too. <br>I just love your videos i guess,2021-01-19T19:05:05Z
Niki Nihachu,tbh niki is amazing,2021-01-20T07:07:40Z
Niki Nihachu,I fricking love them &lt;3,2021-01-19T21:47:46Z
Niki Nihachu,Niki is cute when laughing,2021-01-20T07:00:27Z
Niki Nihachu,Wholesome content Y&#39;ALL,2021-01-19T19:02:11Z
Niki Nihachu,the editing is really good!!,2021-01-19T20:28:38Z
Niki Nihachu,"Get the youtooz now at <a href=""https://youtooz.com/products/nihachu"">https://youtooz.com/products/nihachu</a>",2021-04-27T19:15:45Z
Niki Nihachu,"Oh my god guys Jack is SUPER awkard at <a href=""https://www.youtube.com/watch?v=hISv3n8u4Jo&amp;t=6m25s"">6:25</a>. He clearly does NOT know how to talk to girls 😂",2021-04-28T20:24:45Z
Niki Nihachu,alternative title: Niki laughing for 12 minutes while Jack reads grammatically incorrect phrases,2021-05-01T14:11:53Z
Niki Nihachu,"So brave of Niacho to reveal that she is, in fact, two Gogys in a trenchcoat trying to get into an R-rated movie",2021-04-28T17:21:20Z
Niki Nihachu,Jack : &quot;We have a french enjoyer of beans&quot;<br>Me being french : <b>dying out of laughter</b><br><br>He literally killed me with that comment 🤣,2021-09-01T12:32:44Z
Niki Nihachu,People misspelling &quot;Nihachu&quot; is my favourite thing ever,2021-05-04T22:09:45Z
Niki Nihachu,“You watch ninnka nichauwu” “What?” “Do you watch ninnka nichauwu?” “Who?!” “Ninnka nichauwu!” “OH YOUR TALKING ABOUT NICHOLAS NACHOS!!”,2021-09-03T01:33:31Z
Niki Nihachu,I love how she calls a sad smiley face instead of just a sad face.,2021-04-27T21:04:10Z
Niki Nihachu,To clear up confusion:<br>Niki is actually Wilbur and will is so tall because he&#39;s actually just 2 gogys in a trench coat.<br><br>Also organs could either be Oregon or Orleans.,2021-06-07T23:54:22Z
Niki Nihachu,Niki and Jack are an underrated duo,2021-05-01T19:15:03Z
Niki Nihachu,Airplane mod was actually such a good joke i laughed so hard,2021-08-28T20:24:14Z
Niki Nihachu,niki- <b>existing</b><br>her messages- ‘my sister keeps kicking me and her sock has a hole in it’,2021-04-28T19:41:00Z
Niki Nihachu,"I like the idea that &quot;You should Wilbur&quot; doesn&#39;t actually mean they want you to interact with Wilbur, they just want you to play guitar or make a cryptic ARG or blow up a country (in a video game).",2021-08-05T15:25:03Z
Niki Nihachu,"<a href=""https://www.youtube.com/watch?v=hISv3n8u4Jo&amp;t=2m56s"">2:56</a> An English man and a German woman talking in French making Italian hand gestures<br><br>Parkour",2021-04-27T19:52:31Z
Niki Nihachu,"Niki you are my inspiration, my favorite dream smp member, I am allergic to gluten and dairy, I’m new in town",2021-06-10T00:46:50Z
Niki Nihachu,"“i love you niki, anyway i have a gluten and dairy allergy”<br>literally how people on americas got talent introduce theirselfs",2021-04-29T03:36:56Z
Niki Nihachu,"This just makes me happy, seeing nihachu laugh and be happy just makes me so happy for her. :)",2022-02-14T22:23:05Z
Niki Nihachu,"this jack guy seems pretty cool... the nikinator should do more with him<br><br>so pls nikacuhaliiki, you should jack again",2021-05-01T22:03:08Z
Niki Nihachu,"Its always so cool to see nihachu laugh and smile like this because of all the shit thats going on, just wanted to remind you that ur the best niki and I hope ur day goes great &lt;3",2021-08-28T07:36:58Z
Niki Nihachu,these people are on a whole other level. they made George an adjective and Wilbur a verb.,2021-04-28T05:40:10Z
Niki Nihachu,nikkis laugh is contagious. thank u for existing madame,2021-04-30T08:09:18Z
Niki Nihachu,Alternate title: Jack Manifold reads funny messages while Niki laughs at the background.,2021-04-28T09:04:30Z
Niki Nihachu,"“Despicable me noooooo” I don’t know why this realization from Niki made me laugh so hard (<a href=""https://www.youtube.com/watch?v=hISv3n8u4Jo&amp;t=12m08s"">12:08</a>)",2021-08-29T01:19:37Z
Niki Nihachu,I love that Wilbur popularized the reading format and now two people that he’s mentored are using it and just having a great time,2021-06-04T09:37:38Z
Niki Nihachu,"I love the vids with Jack, it&#39;s just hilarious. And how Niki constantly laughs. They&#39;re such good friends. I honestly wish I had this kind of friendship ngl",2022-04-23T17:00:19Z
Niki Nihachu,"niki and jack, everyone’s favourite duo",2021-04-27T19:01:45Z
Niki Nihachu,Nicholas Nihachu canonically enjoys life for 13 minutes,2021-05-10T05:20:32Z
Niki Nihachu,due to this video I&#39;ve mastered the art of laughing in silence,2021-06-01T03:00:18Z
Niki Nihachu,"<a href=""https://www.youtube.com/watch?v=hISv3n8u4Jo&amp;t=7m10s"">7:10</a> Fun fact: In polish, the word for toes is “palce u stóp” which literally translates to “fingers on feet” so they’re not wrong<br><br>In fact the polish language was ahead of them",2021-11-19T19:01:49Z
Niki Nihachu,&quot;you should Wilbur again&quot; gives off the same energy as &quot;i&#39;m gonna go skeppy off a cliff&quot;<br><br><br><br>its from sapnaps video from the other day,2021-04-28T19:56:37Z
Niki Nihachu,"Everytime jack or niki laughs it just makes me smile, the innocent fun in their laughs are the best :)",2021-09-03T20:43:26Z
Niki Nihachu,&quot;Sad smiley face&quot; <br><br>She a little confused but she got the spirit,2021-04-27T19:26:01Z
Niki Nihachu,god they just vibe so hard. They&#39;re like best friends,2021-04-28T18:29:05Z
Niki Nihachu,Alternate title: Niki crying of laughter over messages while Jack Manifold makes surprised Pikachu faces.<br><br>Edit: WAIT WTF- HOW DO I HAVE 1K LIKES ON THIS. TYSM,2021-04-28T15:56:53Z
Niki Nihachu,nihachu: laughing at people <br>also nihachu: sad smiley face,2021-11-05T12:00:13Z
Niki Nihachu,Niki’s face when she realized who they were talking about in despicable me💀💀,2021-05-05T00:56:20Z
Niki Nihachu,I come back to this video whenever I need a laugh or having a bad day and it never fails to make me laugh ❤️❤️❤️,2021-08-23T22:46:57Z
Niki Nihachu,"<a href=""https://www.youtube.com/watch?v=hISv3n8u4Jo&amp;t=6m26s"">6:26</a> HEY GUYS LOOK AT THIS TIMESTAMP! JACK IS AWKWARD",2021-04-27T19:11:13Z
Niki Nihachu,"<a href=""https://www.youtube.com/watch?v=hISv3n8u4Jo&amp;t=9m53s"">9:53</a> Well, it either means you should collaborate with WilburSoot again, or it means you should blow up L&#39;Manburg. It&#39;s so hard to tell",2021-05-01T23:12:36Z
Niki Nihachu,Niki and Jack&#39;s friendship is just amazing.,2021-07-23T23:50:42Z
Niki Nihachu,Nikis laugh makes me laugh i can’t 😂,2021-09-01T17:27:42Z
Niki Nihachu,This video kills me regardless of how many times I’ve watched it I swear this duo combined with fans being crazy is amazing,2021-07-06T15:09:11Z
Niki Nihachu,These two need to do improv it’ll be so funny,2021-08-28T20:19:13Z
Niki Nihachu,“I have allergy from gluten and dairy products” sounds like one of those sad stories that wins a talent show,2021-04-28T06:42:00Z
Niki Nihachu,she has the quietest softest voice I ever heard,2021-05-08T17:30:30Z
Niki Nihachu,"niki is such a beautiful and amazing person, she makes everything so happy and funny. she honestly deserves the world",2021-04-29T20:33:08Z
Niki Nihachu,These two people make me feel more comfort then my own home,2021-10-03T16:08:38Z
Niki Nihachu,"A part two collab with Tubbo, Puffy or HBomb could be nice :D",2021-05-03T20:08:53Z
Niki Nihachu,seeing niki laugh at jack for  everything he says is so wholesome i love their friendship so much,2023-07-02T11:07:28Z
Niki Nihachu,ladies and gents we’ve found a new comfort video,2021-04-27T19:27:52Z
Youtuber,Comments,Date
Dexbonus,"I watched a lot of PressHearttoContinur when I was in high school along with Jesse and Totalbiscuit. I was scared you stopped making videos, I’m glad you still do ❤️",2021-07-03T05:08:37Z
Dexbonus,"<a href=""https://www.youtube.com/watch?v=kWk6VuGWzNU&amp;t=00h10m55s"">00:10:55</a> the game is on. (A=Asian) ALM!!!✊🏻✊🏼✊🏽✊🏾✊🏿<br><a href=""https://www.youtube.com/watch?v=kWk6VuGWzNU&amp;t=02h33m35s"">02:33:35</a> the credits<br><a href=""https://www.youtube.com/watch?v=kWk6VuGWzNU&amp;t=02h49m54s"">02:49:54</a> after credit scene<br><a href=""https://www.youtube.com/watch?v=kWk6VuGWzNU&amp;t=03h02m07s"">03:02:07</a> she&#39;s done",2021-07-02T17:28:46Z
Dexbonus,dodge :],2021-07-03T04:44:30Z
Dexbonus,"<a href=""https://www.youtube.com/watch?v=kWk6VuGWzNU&amp;t=00h10m55s"">00:10:55</a> the game is on. (A=Asian) ALM!!!✊🏻✊🏼✊🏽✊🏾✊🏿<br><a href=""https://www.youtube.com/watch?v=kWk6VuGWzNU&amp;t=02h33m35s"">02:33:35</a> the credits<br><a href=""https://www.youtube.com/watch?v=kWk6VuGWzNU&amp;t=02h49m54s"">02:49:54</a> after credit scene<br><a href=""https://www.youtube.com/watch?v=kWk6VuGWzNU&amp;t=03h02m07s"">03:02:07</a> she&#39;s done",2021-07-02T16:11:51Z
Dexbonus,"I wonder is platforming is easier with analogue controls. Unfortunately the game doesn&#39;t like it when you plug your controller while you&#39;re in-game, so I&#39;ve never bothered to try.",2020-02-22T10:09:26Z
Dexbonus,All I can hear is nightmare before Christmas with that king mount out. Lol,2020-02-25T06:44:08Z
Dexbonus,i miss grinding FF games,2020-02-21T07:31:40Z
Dexbonus,first! Keep it up doogs!,2020-02-20T23:04:26Z
Dexbonus,"These <a href=""http://www.youtube.com/results?search_query=%23DearMe"">#DearMe</a> videos are so special. I find the relationship with yourself to be the most intimate. This is something that I frequently  think about. Fantastic job to everyone  making these videos. It&#39;s magical to see this amount of self reflection as well as encouragement for others. I find it beautiful.",2015-03-03T20:24:30Z
Dexbonus,"Dodger, you&#39;re an absolutely wonderful person with such a good heart. Great advice, not just for your younger self, but for everyone. ",2015-03-03T22:12:37Z
Dexbonus,"<a href=""http://www.youtube.com/results?search_query=%23DearMe"">#DearMe</a>.<br>Don&#39;t hide the bodies in the crawl space, it&#39;s the first place they&#39;ll look.  ",2015-03-03T22:32:05Z
Dexbonus,"This makes me want to hug you, Dodger. I always look forward to your videos and just your presence on the interwebs. Be strong, be happy.",2015-03-03T19:01:26Z
Dexbonus,"I think my 13yr old self would really dig being friends with you. Thank you Dodger, this was wonderful &lt;3",2015-03-04T04:44:57Z
Dexbonus,"I would like to tell you that even though we don&#39;t know each other, I appreciate you being a person who&#39;s face I see on a regular basis. Now you know.",2015-03-03T19:17:35Z
Dexbonus,"Thank you for this Dodger, and thank you for being you. You inspire me.",2015-03-03T19:37:43Z
Dexbonus,"&quot;Don&#39;t let what others say change the values your parents tried so hard to teach you&quot; <a href=""http://www.youtube.com/results?search_query=%23dearme"">#dearme</a> ",2015-03-03T19:44:09Z
Dexbonus,"I love this kind of stuff, talking to your old self and squaring away with the past, thank you dodger :)",2015-03-11T23:45:38Z
Dexbonus,"<a href=""http://www.youtube.com/results?search_query=%23DearMe"">#DearMe</a>, don&#39;t be afraid to punch a lot of people really hard very early on when they start to annoy you. They will do it a lot if you don&#39;t so get your point across right away. ",2015-03-03T19:16:09Z
Dexbonus,"Gonna be straight with you guys. <br>God bless these people for making these vids really it brings tears to my eyes.<br>I&#39;m on the road for work most of the time and I usually get tested by mother nature with the harshest weather and starvation/ dehydration.<br>the only thing keeping me alive are these countless videos they have on their channel.<br>I use 1 video per day to masturbate and keep me going.<br>If I don&#39;t, I don&#39;t how I would survive.<br><br>Godbless dexbonus and dodger I mean it from my heart.<br>You don&#39;t know what it means to me, you 2 are heroes.",2015-03-17T13:18:48Z
Dexbonus,Dodger this was a great video. I am so happy that you&#39;ve reached that point in your life that you can look back and be able to keep the good memories and not throw away the bad ones bad only use them as a reminder and a motivational push to keep moving forward. If i had to leave a message to my self that would be to never quit until i reach that point as well. :),2015-03-03T22:24:47Z
Dexbonus,"Honestly Dodger this is the best  <a href=""http://www.youtube.com/results?search_query=%23dearme"">#dearme</a>  that ive seen out of anyone. it was honest and it was amazing advice. This literally applies to anyone in life. Thank you for such a great video",2015-03-05T03:04:29Z
Dexbonus,"DearMe- those dark days where you feel like giving up, get easier to deal with. You meet a lot of amazing people through your teenage years that teach you great lessons. Remember to rope in those people because they are what will hold you together in some of your toughest days. N most importantly don&#39;t be afraid of being who you are, because some people won&#39;t like you and that&#39;s cool. ",2015-03-03T21:35:22Z
Dexbonus,"Yeah, there&#39;s something to be said for learning hard lessons. I think my advice to my younger self would basically boil down to advice about that. I would say something like:<br><br>You&#39;re going to have to learn some hard lessons about people. The pain and misery they put you through will be significant. The good news is you&#39;re a fast learner. Plus someone really amazing will enter your life that you wouldn&#39;t appreciate half as much without that history.",2015-03-03T19:01:44Z
Dexbonus,Loads of respect for sharing such a great message. I&#39;m very impressed. Thank you!,2015-03-05T17:54:48Z
Dexbonus,"I&#39;ve seen a few of these and the best thing I like about this project is just how similar we all really our. We all face the same kind of problems and will go about them in very different ways! The way these all flow show just that. We all have a similar story, some face more difficult obstacles than other but be true to yourself and you can persevere!!! Be you, because &quot;today you are you and that is truer than true. There is no one alive that is youer than YOU!&quot;  ",2015-03-03T19:36:22Z
Dexbonus,You are an amazing person Dodger,2015-03-03T19:45:25Z
Dexbonus,"My 13 year old self, don&#39;t give up even when we take that hard right turn into a ditch during our life. Take what you&#39;&#39;re learning and do everything you can to share those talents.",2015-03-03T19:27:46Z
Dexbonus,"I could use this. In fact, I think I needed this because I&#39;m facing issues with my view on people and myself as a whole. Even though it&#39;s purely coincidental that you made this video at a time where I&#39;m losing faith in myself, I still thank you Dodger. and the cats too. Mostly the cats lol. Stay classy Doogs. :)",2015-03-03T19:42:02Z
Dexbonus,"Dodger, this is soooo nice. Treating people like they have the potential to be just wonderful ... its the same like some buddhist lessons. I like this and I am trying the same!",2015-03-04T13:36:51Z
Dexbonus,I look up to you so much and you always bring a smile to my face! &lt;3,2015-03-07T04:56:12Z
Dexbonus,"<a href=""http://www.youtube.com/results?search_query=%23DearMe"">#DearMe</a> of the last seven years:<br>DONT TRY DATING WOMEN WHO ARE FRIENDS! You get nothing but heartbreak and disappointment. Every time. Stay in college next time, you aren&#39;t there to make friends, leads to problem above. Stand up for yourself more often. Some people like you, others don&#39;t. That&#39;s fine. Find a DnD group ASAP! Cannot stress this enough. At all. Nothing better has happened. Good luck looking forward to the military service. Also, get a fucking license! And a decent car! And job! If you have them, you can hopefully avoid the first problem.",2015-03-03T21:02:52Z
Dexbonus,This was a good idea Dodger. Keep more of these coming!,2015-03-18T15:04:30Z
Dexbonus,Jesse Cox and Crendor each need to make one of these videos. ,2015-03-03T18:51:29Z
Dexbonus,"Dodger, I&#39;m very happy you didn&#39;t make this exclusive to girls only. :3  I think every younger person goes through struggles in 1 way or another so letting everybody join in is nice.",2015-03-03T20:02:20Z
Dexbonus,I&#39;m fairly happy with my life but I really respect and envy you and some of the aspects of you and your life. You certainly give off an awesome impression and I&#39;m enjoying watching your videos / streams.,2015-04-22T14:45:30Z
Dexbonus,"Your  <a href=""http://www.youtube.com/results?search_query=%23dearme"">#dearme</a>  video has been one of my favorites, It inspired me to make one too. ^.^ I really like your advice on being kind to people, it&#39;s so important, and can be hard to hold on to especially during the hard times. ",2015-03-09T19:04:01Z
Dexbonus,So many tears T3T I relate to this a lot. I love you Dodger &lt;3,2015-03-03T19:40:20Z
Dexbonus,This was so adorable and heartfelt :&#39;),2015-03-03T21:32:12Z
