Youtuber,Comments,Date
JazzyGuns,Hey jazz I would really loved if you did the dlc missions as well when your finished with the main story missions and upload it I would love to see it,2022-08-01T22:27:05Z
JazzyGuns,After The Main Story If Officially Done Do The DLC Missions Especially Faster Baby Cause that One Is Insane 🔥 &amp; I’d definitely will watch it if you upload it after the main story is done 💯,2022-08-01T22:01:42Z
JazzyGuns,"<a href=""https://www.youtube.com/watch?v=MEr6TYGp_NY&amp;t=50m00s"">50:00</a> UNCLE RUKUS😂😂😂 I&#39;m dead",2022-08-02T07:20:15Z
JazzyGuns,Olivia isn&#39;t Remy&#39;s wife. She was the Widow of Sal&#39;s brother Lucio. She had him killed to run his part of Sal&#39;s empire.,2022-08-02T03:12:29Z
JazzyGuns,I&#39;m kinda surprised you didn&#39;t see the two men in the bathhouse side mission. 👬,2022-08-02T00:23:13Z
JazzyGuns,Me waiting patiently in the corner for jazz to do a evil playthrough of Infamous second son,2022-08-02T04:42:05Z
JazzyGuns,So good to see you again!,2022-08-01T20:41:05Z
JazzyGuns,Awesome stream jazzy,2022-08-01T21:52:57Z
JazzyGuns,By the way jazz there are about five endings I see which one your getting. No spoilers though,2022-08-01T22:09:58Z
JazzyGuns,Bruh I never seen them dancing at this part😭😭😭,2022-08-01T20:16:36Z
JazzyGuns,You should play the DLCs too 😁,2022-08-07T17:07:44Z
JazzyGuns,Can’t wait for the next ace attorney,2022-08-03T18:50:01Z
JazzyGuns,Shes loving this way waaaay  too much,2022-08-01T20:47:25Z
JazzyGuns,Jazz is a gangster in this game,2022-08-02T07:23:09Z
JazzyGuns,the intro 😭,2022-08-01T20:14:32Z
JazzyGuns,Lincoln is a G,2022-08-04T20:18:19Z
JazzyGuns,Love your streams Jazzy Guns Have you tried Stray and also The Lord of the Rings Golem and other games soon I love your work Stuart here i love your channel too,2022-08-02T00:43:04Z
JazzyGuns,"<a href=""https://www.youtube.com/watch?v=MEr6TYGp_NY&amp;t=31m36s"">31:36</a> 🤣🤣🤣<br>Jesus Lincoln",2022-08-04T02:10:29Z
JazzyGuns,Would love for Jazzy guns to play Mass effect,2022-08-02T19:38:30Z
JazzyGuns,I love your snitches trashtalk!,2022-08-01T21:35:04Z
JazzyGuns,LSD is a fun fucking drug watching it rain while tripping is probably one of the best experiences in life,2022-08-07T18:43:17Z
JazzyGuns,"TIP TO GET FREE AMMO AND NOT PAY FOR IT AT THE WEAPONS VAN!!! <br>Whenever I need ammo I just pick a gun I already have and then click back the previous gun I had, and the ammo is full. I just do that because I sucked with money in this game and doing this saved money for me lmao",2022-08-01T23:55:56Z
JazzyGuns,"Ain’t gon lie to you, I understand your frustration but they blew the engine in the car up when you were getting in. I be mad af too.",2022-08-04T05:13:33Z
JazzyGuns,"i enjoy playing this game. I threw grenades at the Klan and Remy. The surviving members that were running, Lincoln shot them all while Vito&#39;s men killed the armed Klan members. Finished off Remy.<br><br>The funeral where they got LSD was very funny.",2022-09-25T01:01:08Z
JazzyGuns,"<a href=""https://www.youtube.com/watch?v=MEr6TYGp_NY&amp;t=1h07m52s"">1:07:52</a> so dark 🤣🤣🤣",2022-08-04T02:07:36Z
JazzyGuns,when are you doing the next Phoenix Wright chapter?,2022-08-01T20:24:48Z
JazzyGuns,Jazz will you be playing Stray? I’d love to see your reaction if you will.,2022-08-03T16:20:31Z
JazzyGuns,Headshots all day tho!!! 🤣,2022-08-19T15:40:19Z
JazzyGuns,"Nolan North voices Remy Duvall and Nathan Drake. Probably sucks for him that they made Remy Duvall look so much like him, and not Drake. I know I&#39;d much prefer a racist character to not look anything like me irl",2022-08-01T20:22:50Z
JazzyGuns,Hard to believe that Remy is voiced by the same person who voiced Nathan Drake,2022-08-01T20:17:28Z
JazzyGuns,Im so happy these donations came in the way they did. That is amazing how generous ppl can be.,2020-12-18T05:40:18Z
JazzyGuns,The chair and Christene gettin&#39; they City Girls on had me cryin&#39; 😭😭,2020-12-18T17:46:38Z
JazzyGuns,"The chair twerking part starts at about <a href=""https://www.youtube.com/watch?v=twdgj_ItVOM&amp;t=48m35s"">48:35</a> btw",2020-12-18T02:34:41Z
JazzyGuns,"I keep coming back to <a href=""https://www.youtube.com/watch?v=twdgj_ItVOM&amp;t=42m26s"">42:26</a> it has me in tears every time",2021-11-16T00:02:13Z
JazzyGuns,Black girls in code is important! And actually lots of fun,2020-12-18T06:17:08Z
JazzyGuns,"That Chair moment was priceless Jazz 😂<br><br>However Imma set the record straight, you need better control over your mods no joke. Demanding for member exclusive chat when many of us aren’t member/still love communicating. Also when toxic behavior happens, it seems none of them would be on board half of the time to help out they deadass be going ghost (hell even encourages bad behavior like example that one fan Of Christine Rainbow with the chat bullying her). You just need new mods girl<br><br><br>(Edit) She announce on Twitter that’s she looking for new mods. For the ones doing there job good for you however a lot of you haven’t been productive at all. She definitely need new staffs",2020-12-18T02:04:43Z
JazzyGuns,I love the energy and friendship in this group so much!,2020-12-18T08:31:49Z
JazzyGuns,Hope the stream was fun for yall❤,2020-12-18T02:00:24Z
JazzyGuns,I started Dying when the chair threw it back.😄 I love these streams! Thank you for making our days better Jasmine! We love you! 😊,2020-12-18T02:00:20Z
JazzyGuns,that chair twerking will always be iconic on this channel period XD loved the stream every minute of it sorry Jazz that you kept disconnecting tho :(,2020-12-18T20:58:43Z
JazzyGuns,Love you Jazzy hope everyone is doing good💛💛,2020-12-18T02:19:51Z
JazzyGuns,I literally LOVE when you stream Among Us and I hate that there were so many technology issues 😩😩 Still enjoyed watching you,2020-12-18T23:45:47Z
JazzyGuns,Congrats on hitting $1k !,2020-12-18T02:00:01Z
JazzyGuns,"Please do more Among us videos, Jazzy",2020-12-18T06:58:44Z
JazzyGuns,I respect it Queen keep doing your thing,2020-12-18T07:11:36Z
JazzyGuns,This stream was so funny.🤣,2020-12-18T02:02:15Z
JazzyGuns,Every time when a body is found.<br><br>Jazz: ow :o,2020-12-18T15:12:42Z
JazzyGuns,That chair was throwin it back though 🥵,2020-12-18T02:10:20Z
JazzyGuns,I&#39;m really sorry about the breakup. I hope you both get things sorted out.,2020-12-18T05:00:47Z
JazzyGuns,I’m so sorry for Jazzy! 😂😂,2020-12-18T18:00:10Z
JazzyGuns,Yo! I literally just ran a crossed your video after browsing in the trending area 🥰 I love your hype and the squad is fire! Instant sub!!,2021-01-15T06:44:49Z
JazzyGuns,"Yessss , another among us video💚🙏🏽",2020-12-18T06:06:30Z
JazzyGuns,Someone should make an edit of every funny moment of each streamer,2020-12-18T02:56:19Z
JazzyGuns,Dwayne was the Impostor this time. Then Jazzy was a few times.,2020-12-18T09:17:40Z
JazzyGuns,I’ve never played among us but it looks fun👍🏿 when are u going to drop part 6 of mafia?,2020-12-18T05:51:23Z
JazzyGuns,The way she just raised 1000 dollars in 18 minutes it’s crazy,2020-12-25T00:52:01Z
JazzyGuns,Failed/Win stream <br>Reached our point 📍<br>Lagged out<br>We saw the chair twerk <br>Got imposter but kept lagging out 😂<br>Funny asf tho,2020-12-18T15:12:42Z
JazzyGuns,"My living Goddess!!!!  is back hey jazzy.. <br><a href=""http://www.youtube.com/results?search_query=%23bangbangganggang"">#BangBangGangGang</a> make me proud and cry let me grab the tissues 🤧",2020-12-18T05:47:53Z
JazzyGuns,"<a href=""https://www.youtube.com/watch?v=twdgj_ItVOM&amp;t=48m39s"">48:39</a> 😂😂😂 jazz chair go crazyyyy",2020-12-18T16:58:46Z
JazzyGuns,Do members really think they deserve for it to be a members only stream PLEASE,2020-12-18T17:52:45Z
JazzyGuns,daaaaang everytime jas was an imposter there was an issue😩💔,2020-12-18T02:49:22Z
JazzyGuns,our boi dwayne sounds so depressed 🥺😭😭,2020-12-18T04:09:06Z
JazzyGuns,I’ve never seen a chair clap so loud!!!,2020-12-19T00:32:38Z
JazzyGuns,U amazing Tamika girl!,2020-12-18T04:48:00Z
JazzyGuns,BRUH I LITERALLY JUST CAME INTO THE STREAM AND IT ENDED. AND I DON&#39;T HAVE TWITCH😢. I do feel weird that Jasmine ended her stream in less than an HOUR and she stream up to like 2-3 hours<br>Edit: you can always just make a recorded video of you playing Cyper Punk tho,2020-12-18T02:00:35Z
JazzyGuns,Jazzy you&#39;re my favorite YouTuber,2020-12-19T04:49:09Z
JazzyGuns,"The break up thing isn&#39;t our business however...yall (people in the comments) act like you cant simple answer questions. Clearly Im looking in the live chat and seeing people comment &quot;omg they broke up&quot; So it is 100% okay to ask what happened (as in &quot;why is everyone saying this&quot;)  especially if you are not in the loop on twitter or whatever. Yall making it seem like people are asking why they broke up. They are just asking if it is real. Thats it. Remember for most of us, we found them from their COUPLE channel. The channel that was branded as a COUPLE channel. Why they broke up is not our business I agree. However its not wrong for longtime fans of this COUPLE  to ask if it was a real break up or not. Idk about you but Im subscribed to Dwayne N Jazz and then I found out about JazzyGuns and the Dwayne Kyng Channels.",2020-12-18T02:49:20Z
JazzyGuns,Jazz sold Sham that one time. It should&#39;ve been a double kill,2020-12-20T12:00:33Z
JazzyGuns,this stream made me laugh xd BANG BANG GANG GANG,2020-12-18T02:26:06Z
JazzyGuns,Jazz seem like that type of girl if she went to court  and there was all blaxk women she would yell BLACK LADY COURT ROOM,2020-12-18T16:28:45Z
JazzyGuns,I&#39;m about to cry. It hurts so bad.,2020-12-18T10:53:46Z
JazzyGuns,There’s also a Beta version to the game .. you’ll have to look into that,2020-12-18T05:38:55Z
JazzyGuns,I&#39;ve been waiting for this among us video,2020-12-18T19:03:35Z
JazzyGuns,Lol was it Sham or Rico that kept disconnecting that time? They passed it to Jazz,2020-12-25T00:25:49Z
JazzyGuns,Can y’all try playing with proximity chat?,2020-12-18T02:22:58Z
JazzyGuns,WHATS CHRISTINE&#39;S HANDLE THO...ASKING FOR MYSELF,2020-12-21T16:34:51Z
JazzyGuns,"LMAOOO THESE CURRENT MODS MUST BE SCARED FOR THEIR LIVES. say bye bye now, toxic mods. xoxox",2020-12-18T21:29:53Z
JazzyGuns,That laugh at the beginning sounded exactly like Mr. Tatters from Emily wants to play. Looks like we got a crossover episode ya&#39;ll 😄,2022-05-10T21:04:53Z
JazzyGuns,Jazz missed what Lincoln said lol &quot;you can pray on the way up&quot; THAT LINE GOES HARD,2022-05-10T21:33:39Z
JazzyGuns,Wouldn’t be a Jazzy video without a car crash. 🤣😂,2022-05-10T21:01:13Z
JazzyGuns,"<a href=""https://www.youtube.com/watch?v=4Xxyx_RR6YU&amp;t=20m58s"">20:58</a> That’s when Jazz finally realized who Vito is😂",2022-07-05T04:19:22Z
JazzyGuns,"Michael Grecco isn&#39;t Vito&#39;s nephew, he&#39;s actually Marcano&#39;s nephew by marriage. So he&#39;s not killing his own family member Jazz lmao",2022-05-11T10:14:07Z
JazzyGuns,Jazz: You done killed a construction worker? You murder! <br>Also Jazz: slit man’s throat in front of construction workers while on there break 😂,2022-05-11T19:55:40Z
JazzyGuns,I am born and raised in New Orleans. For this game to legit have key landmarks and different parts in New Orleans is crazy. That amusement in mafia 3 is basically the abandoned Six Flags in New Orleans. Its covered by trees and probably in a swamp too.,2022-05-10T22:27:28Z
JazzyGuns,"Well, I&#39;ll give you a tip. This is not a spoiler. If you do all the side missions of Vito, you&#39;ll get answers about what happened after the end of Mafia 2.",2022-05-10T22:12:29Z
JazzyGuns,&quot;Y&#39;all better duck and run&quot; is The number one rule when you see Jazz behind the wheel 😫🤣,2022-05-11T03:56:56Z
Youtuber,Comments,Date
LDShadowLady,"I love that whenever someone visits Lizzie’s empire, they get weird out by walking animals",2022-10-29T12:53:28Z
LDShadowLady,I love how Impulse is freaking out until he drinks the milk. Then everything is normal.,2022-10-29T15:14:36Z
LDShadowLady,I can imagine a village with standing pandas working as cartographers with black roofes and a bamboo themed centre piece it would be super cute!!,2022-10-29T13:59:50Z
LDShadowLady,"I like how for the hermits it&#39;s a world changing event filled with adventure and discovery.... But for the empires, it&#39;s just Tuesday",2022-10-29T20:07:51Z
LDShadowLady,Around 15 Unknown people join the server and all Lizzie can think about is selling her &quot;finest wares&quot;🤣,2022-10-29T21:06:52Z
LDShadowLady,I think it would be awesome if for every member of the critter council there was a area for that species that way there would be a representative for each area 🥰,2022-10-29T23:02:49Z
LDShadowLady,Can’t wait to see what new creatures Lizzie’s gonna teach to walk on two legs💀,2022-10-29T12:59:54Z
LDShadowLady,"I love that since Lizzie’s empire is more like a modern city, she always grabs the first chance to go for modern capitalism",2022-10-29T15:10:14Z
LDShadowLady,I love how Lizzie always wastes her most precious resources on the most unnecessary things for display 😂 we stan a queen ❤,2022-10-30T08:09:18Z
LDShadowLady,"Lizzie:  &quot;There&#39;s some wacky stuff going on here in this empire,  and I love it!&quot;<br><br>Two fox villagers in a bed doing synchronized head turns.  <br><br>Me:  &quot;Perfection!&quot;",2022-10-29T20:52:37Z
LDShadowLady,I love the self awareness of how weird her kingdom is,2022-10-29T15:25:26Z
LDShadowLady,I love the fact that Lizzie just doesn’t care about the big beautiful building she just cares about everything being cute,2022-11-04T12:38:43Z
LDShadowLady,Lizzie has been killing it with the amount of videos she’s been uploading,2022-10-29T12:51:58Z
LDShadowLady,It&#39;s nice that Animalia&#39;s resources are more than one unlike the Ocean Empire.,2022-10-29T15:07:26Z
LDShadowLady,"It might be fun to add lamps every so often along the trail so you can see where the Redstone is in the song, to make it a little easier to chase, and lights are just cool",2022-10-29T16:38:41Z
LDShadowLady,"i’ve had the most rotten week; i’ve had a terrible haircut, i was harassed by my classmates, and i have my exams in 2 days, but this makes me feel better alredy. thank you for posting your videos, they hade comforted me since i was like 7 and no matter what your videos always make me happy. thank you :)",2022-12-18T06:40:20Z
LDShadowLady,I love how Lizzie made an entire orchestra underground :),2022-10-29T14:40:15Z
LDShadowLady,“You might die.. but you’ll love it” <br>That quote will now live in my head rent free,2022-10-29T18:35:14Z
LDShadowLady,"THE CROSSOVER IS HAPPENING, THIS IS SUCH A BRILLIANT IDEA ❤️❤️❤️✨",2022-10-29T12:53:49Z
LDShadowLady,can&#39;t wait to see more critter districts and have them all on a map 💜,2022-10-29T13:56:39Z
LDShadowLady,I love this crossover. I love seeing both communities I watch collide.,2022-10-29T15:29:01Z
LDShadowLady,can we all just appreciate how often she&#39;s making videos now. because she used to make them like once every few months (that&#39;s what it felt like,2022-10-29T18:05:33Z
LDShadowLady,ive watched lizzie for like 10 years.. and yet everytime I watch her she pulls out something new I didn&#39;t expect,2022-10-29T14:44:26Z
LDShadowLady,Lizzie probably has the most chaotic empire and I love it! Keep up the crazy good work gal!,2022-10-29T18:07:49Z
LDShadowLady,"I love that you made the path of the Lost Panda Trail more interesting by adding music, it really fits. And all the things you displayed at spawn...anyone would come to your empire just for that... <br>And it&#39;s so funny how everyone gets so shocked when they see walking animals😁<br>Hope you have a great day!",2022-10-29T13:22:03Z
LDShadowLady,I love how every series has a really weird twists,2022-10-29T23:27:26Z
LDShadowLady,"With the lodestone instead of armour and the trail tune, Lizzie really has her priorities set XD",2022-10-30T01:51:01Z
LDShadowLady,You could so that the visitors hear the music easier put some splash potions of swiftness in the beginning too!😍 love the idea!!,2022-10-29T19:42:19Z
LDShadowLady,Your builds are so good! You could make a panda and parrot district along the trail.,2022-10-29T18:04:44Z
LDShadowLady,Lizzie’s slaying with all the content recently,2022-10-29T17:17:55Z
LDShadowLady,Impulse was really shocked about the frogs and foxes,2022-10-29T12:51:44Z
LDShadowLady,I live how both Lizzie and Fwhip share a hatred of chickens 🤣 this is going to be an interesting crossover!,2022-10-29T18:17:33Z
LDShadowLady,"I love the lore in this, the fact that it includes so many new people across other series and that each person has their own little character, it’s so new and interesting! I love it!!💗",2022-10-29T17:48:49Z
LDShadowLady,Lizzies just blessing us with all these videos!,2022-10-30T03:28:28Z
LDShadowLady,"This is the greatest collab of all time. As a fan of both servers, I love this to bits.",2022-10-29T13:45:38Z
LDShadowLady,I love Lizzie’s unbelievable luck with the ancient debris,2022-10-29T17:12:13Z
LDShadowLady,"Im so happy empires season 2 has the same fantasy feel as season 1, and lizzie has been making such good upload times!",2022-10-29T13:00:54Z
LDShadowLady,"So many new people! Cant wait to see what Lizzie does, make enemies, allies, who knows?",2022-10-29T16:06:48Z
LDShadowLady,Hi Lizzie! I love the districts idea and I think  you should make a farming district full of cows as wheat farmers to make bread and other foods. Also you should add frog lights to your trades if someone doesn’t have them already,2022-11-01T11:45:46Z
LDShadowLady,"this was absolutely delightful, i loved the interactions and can&#39;t wait to see more :D",2022-10-30T20:38:42Z
LDShadowLady,lizzie! You should make a watchtower to place the loadstone. I think it would be cool if there was one beside the &quot;main gate&quot; of Animalia :D,2022-10-30T05:17:44Z
LDShadowLady,I love on how she just had a whole animal empire I am just obsessed ❤,2022-10-30T11:29:50Z
LDShadowLady,"if Lizzie got one pence everytime something unexpected happened on this series, she would be rich.",2022-10-29T12:51:10Z
LDShadowLady,2 of my favorite series Join together to make something cool<br><br>Edit: Lizzie you should do billboard so everybody can see what critter city has to offer.,2022-10-29T14:36:52Z
LDShadowLady,"lizzie, you&#39;ve been posting so much lately and it&#39;s so great! i love you and your videos so so much. you&#39;re so creative, and the lost panda trail is so amazing with music. thank you for never disappointing your fans. i love you!! ❤",2022-10-29T15:50:44Z
LDShadowLady,I never want this series to end,2022-10-30T00:51:48Z
LDShadowLady,"Like I said in Joel&#39;s channel, I love this crossover. More chaotic stuff",2022-10-29T15:13:36Z
LDShadowLady,Can t wait to see what 🆕  creatures Lizzie s gonna teach to walk on two legs,2022-11-02T01:26:15Z
LDShadowLady,She’s a redstone genius 😍 is there anything Lizzie can’t do ?,2022-10-29T13:01:31Z
LDShadowLady,Lizzy has been really active lately! I cant wait to see whats next 💗,2022-10-29T14:34:08Z
LDShadowLady,"I love how she just builds something nobody would really have thought of like instead of a sword, a pickaxe , a shovel, a knife...<br>She builds a ray-Gun! She&#39;s very special.<br>I&#39;m very impressed.",2015-11-29T18:33:25Z
LDShadowLady,"Please make this a series, or just make more of these videos xx love this game, haven&#39;t gotten around to checking it out and playing it myself though. Love it!",2015-04-30T11:16:45Z
LDShadowLady,Really enjoying these build battle mini games!,2015-04-29T20:04:36Z
LDShadowLady,PLEASE PLAY BUILD BATTLE TEAM WITH JOELLL 💕❤️,2015-06-10T14:15:47Z
LDShadowLady, These builds are really good!,2015-04-30T00:20:10Z
LDShadowLady,"You should find out what people do when the theme is Build Battle I also want to see what you do. I have been watching your vids for about 3 to 4 years and you are one of the most amaing people I have ever seen. Keep doing what you do to make everyone and your self happy. Your vids brighten my day. Today I had built a HUGE tree and then it burned down, then I watched one of your vids and it just made my day. Thank you for what you do the internet and everyone who knows you are very lucky to have you, especially Joel. Again thanks for ALL that you do.",2017-04-01T04:40:17Z
LDShadowLady,"&quot;It&#39;s quite small, it looked really good though&quot;<br>- LDSadowlady 2015",2015-04-29T23:29:13Z
LDShadowLady,Please do more of these build battle videos! I love them so much! Xoxo,2015-05-02T19:29:43Z
LDShadowLady,"I love these Build It videos, thanks 😘",2015-04-30T02:16:39Z
LDShadowLady,can you do longer videos like this?😇,2016-12-19T00:49:29Z
LDShadowLady,You should totally make this a series ,2015-04-30T04:03:50Z
LDShadowLady,"It&#39;s okay LD, everyone makes mistakes in life",2017-11-19T22:46:20Z
LDShadowLady,"Dat intro... x3 Anyways, awesome video! You&#39;re actually really good at builds in my opinion &lt;3",2015-04-29T20:17:56Z
LDShadowLady,Do more please. I love this stuff!!,2015-04-29T23:13:54Z
LDShadowLady,I love this!!!!Please do more videos like this!!!,2015-04-29T21:50:59Z
LDShadowLady,I laughed so hard at her tractor 😂. But the ray gun actually looked really realistic and it was a good weapon choice 👍,2017-06-04T22:23:13Z
LDShadowLady,"Honestly, you are a great youtuber. You deserve every subscriber you have &lt;3.",2015-04-29T20:28:56Z
LDShadowLady,"Lizzie, one day in 2016, your building will be awesome!",2016-10-02T00:40:26Z
LDShadowLady,Thats ok LDShadowLady you did your best to do that gun its Epic👍👍💕💕💖,2016-09-06T04:51:42Z
LDShadowLady,I love this game so much. Keep making videos about it!!!,2015-04-29T21:12:20Z
LDShadowLady,I love watching your videos Lizzie! Xxx,2015-04-29T20:01:58Z
LDShadowLady,I luv her build battles they cheer me up,2015-09-23T22:53:01Z
LDShadowLady,Great vid like always Lizzie :),2015-04-29T20:10:15Z
LDShadowLady,Your builds r awesome 😇,2017-03-02T00:44:17Z
LDShadowLady,Lizzie:And the theme is..... WEAPON<br><br>Me:OH GOD NO SHE&#39;S GONNA KILL US ALL,2016-04-18T01:38:52Z
LDShadowLady,"I wish my laptop wasn&#39;t broken so I could play this. :(<br>Great video Lizzie, looked really fun. :D<br><br><br><br>P.S: the ray-gun was awesome!!! ^,^",2015-04-29T20:20:58Z
LDShadowLady,Loved the video!!Amazing it.Please do more,2015-04-29T21:36:56Z
LDShadowLady,"Lizzie, I like how you responx to people in recording.Its realy nice of you.",2015-10-21T03:49:30Z
LDShadowLady,"Play more of this, make a series!",2015-04-29T21:38:20Z
LDShadowLady,She builds really good<br>,2015-08-05T01:35:26Z
LDShadowLady,Lizzie:GROOOOOOOT!!!!!!!! I love U <br>me:that was adorable •{}•,2016-03-02T07:43:09Z
LDShadowLady,"You can get rid of the particle effects by clicking on the nether star, the particles, and then click on the chest and click on the particle you want to delete!!!<br>I hope this helps!",2015-04-30T00:25:24Z
LDShadowLady,You should do more these videos are fun to watch,2015-04-29T23:36:59Z
LDShadowLady,Ld. don&#39;t put ur self down ur builds are awesomly amazing,2015-09-30T00:42:49Z
LDShadowLady,Can you do more of these?:),2015-04-29T23:09:54Z
LDShadowLady,I think that all your builds are great,2016-10-22T13:56:16Z
LDShadowLady,Ok I Love The Frequency Of Videos :3 KEEP GOING LIZZIE :D,2015-04-29T21:07:11Z
LDShadowLady,"I love you Lizzie, I&#39;m so glad your uploading more ^u^ more of build battle it&#39;s funny ;]",2015-04-30T17:47:14Z
LDShadowLady,Love this :3 your amazing Lizzie !!!!!! :3,2015-04-29T20:19:40Z
LDShadowLady,The face she&#39;s making in the thumbnail is adorable daw,2015-11-25T08:06:48Z
LDShadowLady,It&#39;s ok if mistakes were made you still build better than I ever would,2015-04-29T20:19:30Z
LDShadowLady,you&#39;re a really good builder,2016-07-07T09:49:04Z
LDShadowLady,"&quot;Groot&quot; -  <a href=""http://www.youtube.com/watch?v=MOEJZK32DWE&amp;t=0m32s"">0:32</a><br>&quot;GRoot&quot; -  <a href=""http://www.youtube.com/watch?v=MOEJZK32DWE&amp;t=2m43s"">2:43</a><br>&quot;GROot&quot; -   <a href=""http://www.youtube.com/watch?v=MOEJZK32DWE&amp;t=3m11s"">3:11</a><br>&quot;GROOt&quot; -    <a href=""http://www.youtube.com/watch?v=MOEJZK32DWE&amp;t=3m48s"">3:48</a><br>&quot;NO GROOT&quot;     <a href=""http://www.youtube.com/watch?v=MOEJZK32DWE&amp;t=4m44s"">4:44</a>",2016-08-21T04:56:46Z
LDShadowLady,Omg i love this game! Please do more!❤️ ,2015-04-29T21:22:01Z
LDShadowLady,I love Lizzie&#39;s new thumbnails! So CUTE! &lt;3,2015-05-07T03:47:50Z
LDShadowLady,love your videos ☺,2015-10-17T17:40:40Z
LDShadowLady,Your awesome Lizzie! Your so funny! You make me laugh so hard,2015-04-29T20:05:12Z
LDShadowLady,I love your videos they are so awesome ,2015-06-17T14:27:48Z
LDShadowLady,LDShadowlady ur such an inspiration to me I made a YouTube channel cuz u inspired me so much &lt;3,2015-04-29T20:07:07Z
LDShadowLady,&quot; it was so much better in my head &quot; this goes through EVERYONES mind when they play this 😂,2015-04-29T20:20:10Z
LDShadowLady,"is any one else watching this 6 years later, and still laughing... or just me",2020-05-19T23:02:11Z
LDShadowLady,Love this map! Please do arena next! Thanks for putting videos out for us Lizzie!,2014-09-28T20:38:25Z
LDShadowLady,Lizzie! <i>LOVE</i> the long video! Thank you for uploading really appreciate it :D After you finish Diversity (you may or may not want to skip Survival is kinda... lame :/) Could you do more colabs with Joey? And also DIversity 2 is already out so you may wan&#39;t to check that out!,2014-09-29T10:48:12Z
LDShadowLady,"The end is not a biome,it was really called sky biome in the old versions of minecraft like sky block",2018-09-29T08:45:19Z
LDShadowLady,I love this series even though it was made like two years ago!!! &lt;3 &lt;3,2016-02-24T18:46:45Z
LDShadowLady,Anyone rewatching this series because your bored in quarantine xD,2020-04-21T20:37:27Z
LDShadowLady,Dang Lizzie! Your Math Skills with that clay! Haha😘😂😂,2016-06-12T21:49:09Z
LDShadowLady,"I&#39;m so addicted to Lizze, Joel, and Joey&#39;s channel rn",2020-05-06T07:06:37Z
LDShadowLady,Still loving this series 8 years later❤,2023-04-30T10:08:12Z
LDShadowLady,Hey Lizzie I just wanted to let you know that you are my role model! You have helped me through all of my ups and downs and also a really hard time in my life when I just felt like crying and your videos would make me laugh. I have been watching your videos for two years now. You have helped me through the crappiest times of my life just by posting videos and making me laugh I know this is pretty sappy but I just wanted to take a moment and say thank you so much!!! You are my senpai! Things are finally getting better and I couldn&#39;t of made it through these past two years without you and your videos. Thank you!,2014-09-29T08:18:37Z
LDShadowLady,Great job you stated you’re sources. You get an A+.,2018-03-24T19:28:24Z
LDShadowLady,"When ever you were talking about kids and asking teachers, you sounded like Maddie. Especially when you were talking about stating resources towards the end. xD LDShadowLady ",2014-09-28T20:45:33Z
LDShadowLady,I love the trivia course :D,2014-09-30T21:10:03Z
LDShadowLady,I love diversity. You did amazing at that parkour btw.,2014-09-28T20:13:32Z
LDShadowLady,Dude I love these guys. I have been subscribed since 2015 and I watch every video they upload.,2017-07-23T06:23:25Z
LDShadowLady,"Great video Lizzie  your such an awesome person as you always get asked for shadowctaft and keep delivering awesome videos btw I&#39;m very jealous of your hair!  Love, miss pug",2014-09-28T21:33:28Z
LDShadowLady,Lol when they were on the jack o lantern one I was like.... noooo..... you can only put pumpkins on your head... (oh and love you Lizzie 😘),2017-11-07T06:25:18Z
LDShadowLady,The reason it is called sky is because it used to be the skyland in an update that didn&#39;t stay.,2019-05-19T23:25:10Z
LDShadowLady,I was able to do this one in about 10 minutes! I was pretty excited about that.,2014-09-29T05:09:53Z
LDShadowLady,&#39;&#39; Now we slowly fall to our death &#39;&#39; and &quot; Stone bricks. Lol.&#39;&#39; are probably my favorite thing you&#39;ve said in this vid!!! 😂😂😂,2014-09-28T22:43:39Z
LDShadowLady,I like looking back at older videos and watching them over again :)),2017-08-05T02:34:29Z
LDShadowLady,Great episode!!😄 I got like half of them wrong ahaha,2014-09-28T20:30:03Z
LDShadowLady,Who else was like<br><br>YOU CANT WEAR A JACK O LATERN! 😂,2017-10-22T12:54:06Z
LDShadowLady,"alright who is watching this in 2016, 2017, 2018, 2019, 2020, it’s now 2021!! (coming back every year, haha &lt;3)",2015-12-23T17:47:54Z
LDShadowLady,you guys are doing better than I ever could,2015-09-02T00:25:04Z
LDShadowLady,This was really fun to watch y&#39;all fail and get it right!,2016-07-31T16:09:51Z
LDShadowLady,I feel like this entire series will be them talking about homework👍👌❤️❤️😂😂😂,2018-04-01T03:10:38Z
LDShadowLady,I&#39;m going to be honest... I recently subscribed 1 month ago ... And now I can&#39;t stop watching ur vids!! &lt;3 I love u Lizzie,2014-09-29T18:31:53Z
LDShadowLady,When lizzy said that the viewers probably hate them right then I went crazy because she tried her best,2017-07-23T17:07:22Z
LDShadowLady,For the question for the End Stone it wasn&#39;t The End because it is the demention and that is just what it&#39;s called. And the reason it was sky was because The Nether is below the regular world and The End is above the regular so it is sky.,2016-02-22T04:32:38Z
LDShadowLady,I love these episodes<br>,2014-09-30T01:51:00Z
LDShadowLady,"puzzle is kind of difficult but plz continue on the shadowcraft series and install the thaumcraft mod, its awesome, because of the magic and other ultilities",2014-09-29T10:17:12Z
LDShadowLady,I mentally screamed the whole entire time in the trivia branch,2018-08-06T22:04:19Z
